Pre.,Clac.,Error,SMILES
3.425465225,3.467077136,0.012147813,CC(C)(c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(/C=C/C(=O)/C=C/c5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.19256144,3.224494946,0.010002472,O=C(/C=C/c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(C(=O)OCc4ccc(/C=C/C(O)/C=C/c5ccc(COC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.103468111,3.183137665,0.025671137,O=C(Oc1ccc(*)cc1)c1ccc(-c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OCc6ccc(C(O)C(O)c7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.268787119,3.076095871,0.058948852,O=C1c2ccc(-c3ccc(Sc4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(Cc8ccc(-c9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.108007697,3.263001714,0.049869251,O=C(CC(=O)c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(Sc6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(C(=O)Oc2ccc(*)cc2)cc1
3.112228367,3.165661189,0.01716867,CP(c1ccc(COc2ccc(*)cc2)cc1)c1ccc(COc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(/C=C6\CCC/C(=C\c7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
2.984315417,2.955118788,0.009783359,O=C1/C(=C/c2ccc(COC(=O)c3ccc(*)cc3)cc2)CCC/C1=C\c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(Sc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
3.028166454,3.081247813,0.017529208,O=C(Oc1ccc(*)cc1)c1ccc(Cc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(C(O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.904738524,2.864815256,0.013744186,O=C1c2ccc(OCc3ccc(-c4ccc(-c5ccc(COc6ccc7c(c6)C(=O)N(c6ccc(OCc8ccc(CSCc9ccc(COc%10ccc(*)cc%10)cc9)cc8)cc6)C7=O)cc5)s4)cc3)cc2C(=O)N1*
3.051268378,3.211272893,0.05243869,O=C(NCc1ccc(CCC(O)CCc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(-c7ccc(-c8ccc(C(=O)c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)[nH]7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.69686475,2.761823794,0.024086875,O=C(c1ccc(*)cc1)c1ccc(C(O)C(=O)c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(COCOCc7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.772172023,2.58434938,0.067752882,CP(=O)(c1ccc(C*)cc1)c1ccc(CN2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1
3.246176321,3.437900789,0.059061631,C[Si](C)(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(/C=C6\CCC/C(=C\c7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
3.224962111,3.374268496,0.046297097,CC(C)(c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(C#CC#Cc5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.134655295,3.157842026,0.0073969,O=C1c2ccc(-c3ccc(SSc4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(CCC(O)CCc8ccc(-c9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.869851097,2.722124109,0.051475489,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(COCc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(Cc3ccc(C*)cc3)C4=O)cc2)cc1
3.146993203,3.181968223,0.01111379,O=C(c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(S(=O)(=O)c5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.907759369,2.866872702,0.014061228,O=C1c2ccc(Cc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(Sc6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
2.922018081,3.18438655,0.089790159,O=C(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(C#CC#Cc4ccc(C*)cc4)cc2)C3=O)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.125182809,3.090889888,0.010973093,O=C(Nc1ccc(*)cc1)c1ccc(COCOCc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(-c7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.254303909,3.218133847,0.011114531,O=C(CC(=O)c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc(CSCc6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.946965182,2.929236402,0.006015945,O=C(Nc1ccc(*)cc1)c1ccc(COCc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(SSc7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.983173107,2.840944758,0.047676867,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)CC(O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(Cc3ccc(C(O)C(O)c5ccc(C*)cc5)cc3)C4=O)cc2)cc1
2.521741663,2.496260886,0.010104436,O=C(OCc1ccc(COCc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(Cc3ccc(S(=O)(=O)c5ccc(C*)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.202858951,3.123450146,0.024793101,CP(c1ccc(CNC(=O)c2ccc(*)cc2)cc1)c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(/C=C5\CC/C(=C\c6ccc7c(c6)C(=O)N(*)C7=O)C5=O)cc4C3=O)cc2)cc1
3.063031658,3.144817869,0.026701066,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)CC(O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(COCc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.353821731,3.423253632,0.020702323,O=C(Oc1ccc(*)cc1)c1ccc(CSCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(C#CC#Cc7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.690209845,2.653617399,0.013602079,O=C1/C(=C/c2ccc(C*)cc2)CCC/C1=C\c1ccc(CN2C(=O)c3ccc(C(=O)OCc4ccc(Cc5ccc(COC(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1
2.682999926,2.447205803,0.087884506,O=C(OCc1ccc(C(=O)C(O)c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(Cc3ccc(CSCc5ccc(C*)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.817517107,3.144421792,0.116025803,O=C(NCc1ccc(COCOCc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(NC(=O)c6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.853875291,3.048129357,0.068066768,C[Si](C)(c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(OC(=O)c3ccc(C(=O)CC(=O)c4ccc(C(=O)Oc5ccc(*)cc5)cc4)cc3)cc1)C2=O
2.808125206,2.719047971,0.031721248,O=C(OCc1ccc(COCCOc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(/C=C/C(O)/C=C/c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.704575863,3.897374586,0.0520434,O=C(/C=C/c1ccc(C(=O)Nc2ccc(*)cc2)cc1)/C=C/c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(-c5ccc(/C=C6\CCC/C(=C\c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)C6=O)cc5)cc4C3=O)cc2)cc1
2.772160579,3.05525938,0.102122079,CC(C)(c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(Cc2ccc(C(O)C(O)c4ccc(C*)cc4)cc2)C3=O)cc1
2.955324385,2.951850049,0.001175619,CC(C)(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(CCC(O)CCc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
2.754250981,3.14512655,0.141917193,CP(=O)(c1ccc(C*)cc1)c1ccc(CN2C(=O)c3ccc(OCc4ccc(Sc5ccc(COc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1
2.80708236,2.740801219,0.023612111,CP(c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)OCc3ccc(C(=O)C(=O)c4ccc(COC(=O)c5ccc(*)cc5)cc4)cc3)cc1)C2=O
3.481045568,3.341436797,0.040105413,O=C(/C=C/c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(-c5ccc(-c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc2)C3=O)cc1
3.305927897,3.353482564,0.014384665,CP(c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(-c5ccc(-c6ccc(C(=O)c7ccc(*)cc7)cc6)s5)cc4)cc2)C3=O)cc1
3.122286961,2.900217102,0.071124103,O=C1c2ccc(-c3ccc(/C=C/C(O)/C=C/c4ccc(-c5ccc6c(c5)C(=O)N(Cc5ccc(-c7ccc(-c8ccc(C*)cc8)s7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.003038223,2.897929343,0.035000847,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(S(=O)(=O)c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(-c6ccc(-c7ccc(COc8ccc(*)cc8)cc7)[nH]6)cc5)cc3)C4=O)cc2)cc1
2.851248457,2.856617493,0.001883047,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(CSCc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(C(=O)OCc5ccc(COC(=O)c6ccc(*)cc6)cc5)cc3)C4=O)cc2)cc1
3.040504304,3.270366424,0.075599998,O=C1c2ccc(OCc3ccc(-c4ccc(-c5ccc(COc6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(CCC(O)CCc9ccc(-c%10ccc(*)cc%10)cc9)cc8)cc6)C7=O)cc5)s4)cc3)cc2C(=O)N1*
3.007549523,3.388193526,0.126562838,O=C(Nc1ccc(*)cc1)c1ccc(C(O)CC(O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(-c6ccc(CCC(O)CCc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.763309944,3.665285224,0.026047475,O=C(Nc1ccc(*)cc1)c1ccc(Cc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C#CC#Cc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.56714531,2.647820998,0.031426226,O=C1c2ccc(OCc3ccc(COCOCc4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(S(=O)c8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.582839544,3.42185936,0.044930894,O=C1/C(=C/c2ccc(C(=O)Nc3ccc(*)cc3)cc2)CCC/C1=C\c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(-c5ccc(C(=O)CC(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.098123375,2.989497561,0.03506181,O=C(c1ccc(*)cc1)c1ccc(/C=C/C(O)/C=C/c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(S(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.931783357,2.891492276,0.013742858,CN(Cc1ccc2c(c1)C(=O)N(*)C2=O)Cc1ccc2c(c1)C(=O)N(c1ccc(C(=O)OCc3ccc(-c4ccc(-c5ccc(COC(=O)c6ccc(*)cc6)cc5)s4)cc3)cc1)C2=O
2.78350957,2.712685544,0.025444147,C[Si](C)(c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(OCc3ccc(P(C)(=O)c4ccc(COc5ccc(*)cc5)cc4)cc3)cc1)C2=O
3.047858417,3.11835746,0.023130682,O=C(Oc1ccc(*)cc1)c1ccc(S(=O)c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(-c7ccc(-c8ccc(C(=O)Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6)cc5C4=O)cc3)cc2)cc1
2.878614554,2.812744154,0.022882675,O=C1c2ccc(OCc3ccc(S(=O)c4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(/C=C/C(O)/C=C/c8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.010603568,3.14914475,0.046017743,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(COCOCc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(SSc6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
4.06739283,3.777773888,0.071205058,O=C1/C(=C/c2ccc(C(=O)Nc3ccc(*)cc3)cc2)CC/C1=C\c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(C#CC#Cc6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.36000631,3.724338361,0.108431955,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(/C=C/c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(C(O)c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.237096261,3.148913053,0.027241454,CC(C)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(/C=C5\CC/C(=C\c6ccc(C(=O)Oc7ccc(*)cc7)cc6)C5=O)cc4)cc2)C3=O)cc1
3.097417251,3.240678277,0.046251769,O=C(OCc1ccc(C(=O)C(=O)c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(SSc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.896598228,2.948283846,0.017843558,CN(Cc1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(C#CC#Cc5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.1141024,2.976496001,0.044188142,O=C(c1ccc(-c2ccc3c(c2)C(=O)N(Cc2ccc(/C=C/c4ccc(C*)cc4)cc2)C3=O)cc1)C(O)c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.637623652,3.245639803,0.10775822,O=C(c1ccc(*)cc1)c1ccc(/C=N/N=C/c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.751981866,2.732593707,0.007045162,C[Si](C)(c1ccc(CNC(=O)c2ccc(*)cc2)cc1)c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(SSc6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.026950805,3.19786708,0.056464834,O=C(C(=O)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(Cc5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
2.982462615,2.938693222,0.014675588,CP(c1ccc(-c2ccc(*)cc2)cc1)c1ccc(-c2ccc(N3C(=O)c4ccc(OCc5ccc(C(=O)c6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.121473005,3.269856068,0.047536231,O=C1/C(=C/c2ccc(COc3ccc(*)cc3)cc2)CC/C1=C\c1ccc(COc2ccc(N3C(=O)c4ccc(-c5ccc(S(=O)(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.485972175,3.479618939,0.001822515,O=C(c1ccc(*)cc1)c1ccc(SSc2ccc(C(=O)c3ccc(N4C(=O)c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)[nH]7)cc6)cc5C4=O)cc3)cc2)cc1
2.955271102,3.021330029,0.022352916,O=C(c1ccc(*)cc1)c1ccc(/C=C/C(O)/C=C/c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(C(O)CC(O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.626494699,2.711357609,0.03231033,O=C1c2ccc(OCc3ccc(COCc4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(COc8ccc(*)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.725784926,2.771552584,0.016790634,C[Si](C)(c1ccc(C*)cc1)c1ccc(CN2C(=O)c3ccc(OC(=O)c4ccc(-c5ccc(C(=O)Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1
3.057585165,3.041080905,0.005397809,O=C(CC(=O)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(COCOCc6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(C(=O)c2ccc(*)cc2)cc1
2.732649988,2.649998503,0.03024591,O=C(c1ccc(COc2ccc3c(c2)C(=O)N(Cc2ccc(S(=O)c4ccc(C*)cc4)cc2)C3=O)cc1)C(O)c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.24876548,2.945665799,0.093296879,CP(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(C(=O)c5ccc(Cc6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.137605146,3.333780481,0.062523908,O=C1c2ccc(/C=C/c3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(-c6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
2.938912337,2.743582756,0.066463221,O=C(c1ccc(COc2ccc3c(c2)C(=O)N(Cc2ccc(-c4ccc(-c5ccc(C*)cc5)[nH]4)cc2)C3=O)cc1)C(O)c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.643241219,3.75027297,0.029378168,O=C1/C(=C/c2ccc(C(=O)c3ccc(*)cc3)cc2)CC/C1=C\c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(C(=O)Nc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1
3.427525404,3.447356351,0.005785791,O=C(Oc1ccc(*)cc1)c1ccc(Sc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(C(O)C(O)c7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.462577264,3.34781526,0.033143521,O=C(/C=C/c1ccc(C(=O)Oc2ccc(*)cc2)cc1)/C=C/c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(C(=O)C(O)c6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.091378788,3.029304981,0.020079651,O=C1/C(=C/c2ccc(CCc3ccc4c(c3)C(=O)N(c3ccc(NC(=O)c5ccc(C(O)CC(O)c6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)CCC/C1=C\c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.128966012,2.954677247,0.055701712,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(CSCc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Cc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.840248341,2.899740168,0.020945995,O=C(OCc1ccc(Sc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(-c6ccc(-c7ccc(COc8ccc(*)cc8)cc7)[nH]6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.996639491,2.946270318,0.016808553,CP(=O)(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(-c5ccc(COCCOCc6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.945313165,3.022293623,0.026136595,O=C(Oc1ccc(*)cc1)c1ccc(-c2ccc(-c3ccc(C(=O)Oc4ccc(N5C(=O)c6ccc(OCc7ccc(C(O)CC(O)c8ccc(COc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1
2.649302739,2.586178274,0.023826822,O=C(OCc1ccc(-c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(CCC(O)CCc6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.218464139,3.257884149,0.012248081,O=C(NCc1ccc(/C=C/C(O)/C=C/c2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(C#CC#Cc7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.922900048,2.770939273,0.051989727,O=C1c2ccc(OCc3ccc(Sc4ccc(COc5ccc6c(c5)C(=O)N(c5ccc(OCc7ccc(Oc8ccc(COc9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.597240718,2.53290503,0.024770784,O=C(OCc1ccc(CCC(O)CCc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(CSCc7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.909098993,2.945258523,0.012429804,CP(c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(C(=O)OCc4ccc(Cc5ccc(COC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.995431323,2.980285311,0.005056371,O=C1c2ccc(-c3ccc(S(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(Cc8ccc(-c9ccc(*)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.128208032,2.997791104,0.041690619,O=C(OCc1ccc(CSCc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(-c6ccc(-c7ccc(C(=O)c8ccc(*)cc8)cc7)s6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.125225713,3.278771272,0.04913103,O=C(c1ccc(*)cc1)c1ccc(CSCc2ccc(C(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(C#CC#Cc7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.130551271,2.949057017,0.057975174,O=C1/C(=C/c2ccc(CNC(=O)c3ccc(*)cc3)cc2)CC/C1=C\c1ccc(CNC(=O)c2ccc(N3C(=O)c4ccc(C(=O)CC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1
2.932690135,2.823479605,0.037239028,CP(=O)(c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(SSc5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.67463509,2.649192303,0.00951262,O=C(OCc1ccc(COCCOc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(Cc3ccc(C#CC#Cc5ccc(C*)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.001636071,2.89352197,0.036018391,CP(=O)(c1ccc(COc2ccc(*)cc2)cc1)c1ccc(COc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(Sc6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.886453478,2.833116367,0.018478424,O=C(Oc1ccc(*)cc1)c1ccc(C(=O)c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OCc6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)cc2)cc1
